"Date","Price","Open","High","Low","Vol.","Change %"
"Apr 26, 2011","10,623.23","10,536.28","10,623.23","10,503.28","-","0.83%"
"Apr 25, 2011","10,536.07","10,498.05","10,570.22","10,444.43","-","0.37%"
"Apr 20, 2011","10,497.66","10,374.31","10,508.55","10,374.31","-","1.19%"
"Apr 19, 2011","10,373.80","10,248.01","10,375.61","10,247.89","-","1.24%"
"Apr 18, 2011","10,246.42","10,321.25","10,327.36","10,198.32","-","-0.73%"
"Apr 15, 2011","10,321.56","10,304.80","10,358.71","10,211.10","-","0.18%"
"Apr 14, 2011","10,303.10","10,299.65","10,395.24","10,260.82","-","0.03%"
"Apr 13, 2011","10,299.75","10,365.95","10,447.47","10,269.78","-","-0.63%"
"Apr 12, 2011","10,364.59","10,537.25","10,537.25","10,346.61","-","-1.64%"
"Apr 11, 2011","10,537.83","10,544.27","10,642.92","10,481.28","-","-0.06%"
"Apr 08, 2011","10,543.87","10,627.20","10,665.56","10,512.09","-","-0.78%"
"Apr 07, 2011","10,627.20","10,620.22","10,646.94","10,542.26","-","0.07%"
"Apr 06, 2011","10,620.12","10,750.33","10,790.95","10,595.39","-","-1.21%"
"Apr 05, 2011","10,750.10","10,709.67","10,765.89","10,694.56","-","0.37%"
"Apr 04, 2011","10,710.43","10,701.14","10,754.63","10,700.69","-","0.09%"
"Apr 01, 2011","10,701.14","10,540.48","10,701.14","10,540.48","-","1.53%"
"Mar 31, 2011","10,539.55","10,463.80","10,539.55","10,463.80","-","0.74%"
"Mar 30, 2011","10,461.66","10,384.91","10,464.39","10,384.91","-","0.74%"
"Mar 29, 2011","10,384.85","10,349.79","10,455.47","10,348.35","-","0.34%"
"Mar 28, 2011","10,349.77","10,445.89","10,470.94","10,347.78","-","-0.92%"
"Mar 25, 2011","10,445.54","10,455.84","10,544.98","10,444.46","-","-0.11%"
"Mar 24, 2011","10,457.20","10,494.96","10,523.31","10,406.59","-","-0.35%"
"Mar 23, 2011","10,494.30","10,446.65","10,510.83","10,414.36","-","0.46%"
"Mar 22, 2011","10,446.55","10,355.65","10,455.29","10,344.48","-","0.85%"
"Mar 21, 2011","10,358.15","10,400.61","10,528.13","10,351.29","-","-0.41%"
"Mar 18, 2011","10,400.69","10,277.39","10,467.18","10,277.39","-","1.20%"
