"Date","Price","Open","High","Low","Vol.","Change %"
"Sep 10, 2010","1,307.02","1,302.87","1,308.53","1,300.32","-","0.34%"
"Sep 09, 2010","1,302.60","1,286.38","1,302.60","1,286.38","-","1.26%"
"Sep 08, 2010","1,286.38","1,286.73","1,286.73","1,276.68","-","-0.03%"
"Sep 06, 2010","1,286.73","1,288.12","1,290.56","1,282.10","-","-0.11%"
"Sep 03, 2010","1,288.16","1,294.59","1,300.18","1,282.06","-","-0.50%"
"Sep 02, 2010","1,294.59","1,291.84","1,294.59","1,284.70","-","0.22%"
"Sep 01, 2010","1,291.71","1,276.19","1,296.09","1,275.94","-","1.23%"
"Aug 31, 2010","1,275.96","1,264.95","1,281.74","1,262.55","-","0.86%"
"Aug 30, 2010","1,265.13","1,274.41","1,277.45","1,263.87","-","-0.73%"
"Aug 27, 2010","1,274.47","1,257.12","1,277.85","1,255.57","-","1.44%"
"Aug 26, 2010","1,256.36","1,268.21","1,274.03","1,252.43","-","-0.92%"
"Aug 25, 2010","1,268.03","1,277.52","1,277.52","1,256.12","-","-0.75%"
"Aug 24, 2010","1,277.56","1,282.31","1,282.31","1,266.39","-","-0.37%"
"Aug 23, 2010","1,282.31","1,284.45","1,298.94","1,278.60","-","-0.16%"
"Aug 20, 2010","1,284.40","1,278.31","1,286.63","1,273.71","-","0.46%"
"Aug 19, 2010","1,278.51","1,281.30","1,286.84","1,275.36","-","-0.21%"
"Aug 18, 2010","1,281.17","1,269.41","1,281.82","1,266.12","-","0.93%"
"Aug 17, 2010","1,269.41","1,249.74","1,270.68","1,249.74","-","1.57%"
"Aug 16, 2010","1,249.77","1,241.36","1,252.24","1,241.36","-","0.68%"
"Aug 13, 2010","1,241.33","1,228.07","1,241.33","1,228.07","-","1.09%"
"Aug 12, 2010","1,227.96","1,227.08","1,230.12","1,220.96","-","0.06%"
"Aug 11, 2010","1,227.23","1,244.67","1,244.67","1,225.95","-","-1.40%"
"Aug 10, 2010","1,244.71","1,246.98","1,247.16","1,238.57","-","-0.18%"
"Aug 09, 2010","1,246.99","1,250.66","1,258.53","1,245.54","-","-0.28%"
"Aug 06, 2010","1,250.54","1,259.95","1,260.79","1,244.09","-","-0.73%"
